dyadid,time,ver_coop,ver_conflict,mat_coop,mat_conflict
560541,13028,0,0,0,2
560541,13075,0,0,0,0
560541,13083,0,0,0,0
560541,13084,0,0,0,0
560541,13086,1,0,0,0
560541,13087,0,0,0,0
560541,13097,1,0,0,0
560541,13114,0,0,0,0
560551,12944,0,0,1,0
560551,12976,0,1,0,0
560551,13041,0,0,0,0
560551,13112,0,0,0,0
560552,12996,0,1,0,0
560552,13020,0,0,0,0
560552,13021,0,0,0,0
560552,13026,0,0,0,0
560552,13031,0,0,0,0
560552,13111,0,0,0,0
560553,12915,1,0,0,0
560553,12918,1,0,0,0
560553,13040,0,0,0,1
565140,13087,1,0,0,0
565255,13037,0,0,0,0
565255,13039,0,0,0,0
565255,13040,0,0,0,0
565255,13041,0,0,0,4
565255,13044,0,0,0,0
565475,13009,0,0,0,0
565510,13026,0,1,0,0
565530,13038,0,0,0,0
565540,12963,2,0,0,0
565540,12999,0,0,0,0
565540,13096,1,0,0,1
565551,12949,0,0,0,0
565551,12951,0,0,0,0
565560,12948,0,0,0,0
570002,13039,0,0,0,1
570200,13047,0,0,0,0
570530,13038,0,0,0,0
570560,12909,1,0,0,0
570560,12940,0,1,0,0
570560,12943,0,0,0,0
570560,12944,1,0,0,0
570560,12954,0,0,0,0
570560,12974,0,0,0,0
570560,12976,0,0,0,0
570560,12977,1,0,0,0
570560,12978,1,0,0,0
570560,13045,1,0,0,0
570560,13101,0,0,0,1
570560,13114,0,0,0,0
571002,13123,2,0,0,0
571020,13020,0,1,0,0
571540,12999,0,0,0,0
571560,13012,0,0,0,0
571560,13014,1,0,0,0
571560,13031,0,0,0,0
571560,13033,0,0,0,0
571560,13034,1,0,0,0
571560,13035,2,0,0,0
571560,13117,1,0,0,0
571560,13122,1,0,0,0
571560,13129,1,0,0,0
571565,12999,0,0,0,0
572002,13060,0,0,0,0
572040,13048,1,0,0,0
572040,13051,0,0,0,0
572040,13060,0,0,0,0
572530,13038,0,0,0,0
572541,13020,0,0,0,0
572541,13108,0,0,0,2
572560,12940,0,0,0,0
572560,13003,0,0,0,0
572560,13004,0,0,0,0
572560,13005,0,0,0,0
572560,13006,0,0,0,0
572560,13009,0,0,0,0
572560,13017,0,0,0,1
572560,13020,0,0,0,0
572560,13045,0,0,0,0
572560,13060,0,0,0,0
572565,12991,0,0,0,0
580002,13147,1,0,0,0
580220,13062,0,0,0,0
580220,13079,0,0,0,0
580325,13028,1,0,0,1
580365,12970,0,0,0,0
581220,12805,0,0,0,1
581220,13054,2,0,2,4
581220,13055,1,5,2,2
581220,13056,0,0,1,0
581220,13057,0,0,0,1
581220,13058,3,4,1,0
581220,13059,1,1,1,0
581220,13060,2,1,3,14
581220,13061,2,0,1,4
581220,13062,1,0,1,2
581220,13063,0,0,0,0
581220,13065,1,0,0,0
581220,13066,2,0,0,0
581220,13069,0,0,0,1
581220,13072,0,1,0,0
581220,13079,0,1,0,0
581220,13082,0,0,0,0
581220,13088,1,0,0,0
581220,13100,1,0,0,0
581344,13023,1,0,0,0
581404,13134,0,0,0,0
581437,13058,0,0,0,0
581437,13134,0,0,0,0
581481,13134,0,0,0,0
581490,13134,0,0,0,0
581501,13062,0,0,0,0
581560,13056,0,0,0,0
590135,12936,0,0,0,1
590135,12941,0,1,0,0
590200,13135,2,0,0,0
590220,13138,1,0,0,0
590530,13038,0,0,0,0
590553,13009,0,0,0,0
591002,13079,1,0,0,0
591235,13114,0,0,0,0
600002,12821,0,0,0,0
600002,12855,0,0,0,0
600002,12857,0,0,0,0
600002,12858,2,0,0,0
600002,12962,2,0,0,0
600002,12990,1,0,0,0
600002,13079,0,0,0,0
600002,13091,0,0,0,0
600002,13093,0,0,0,0
600002,13097,0,0,0,0
600002,13103,1,0,0,0
600002,13128,0,0,0,0
600002,13130,0,0,0,0
600002,13131,0,0,0,0
600020,13123,0,0,0,0
600040,13094,0,0,0,0
600070,12991,0,0,2,0
600200,12996,0,0,0,0
600200,13008,0,0,0,0
600200,13011,0,0,0,0
600200,13063,1,0,0,7
600200,13065,0,0,0,2
600200,13066,0,0,0,1
600200,13103,1,0,0,0
600211,12967,0,0,0,0
600211,12972,0,0,0,0
600211,12976,0,0,0,0
600211,13020,0,0,0,0
600211,13103,1,0,0,0
600220,12813,1,0,0,0
600220,12874,0,0,0,1
600220,12906,1,0,0,1
600220,12908,1,0,0,0
600220,12909,0,0,0,1
600220,12957,0,0,0,1
600220,12967,0,0,0,0
600220,12969,0,0,0,0
600220,12972,0,0,0,0
600220,12975,0,0,1,0
600220,12976,0,0,0,0
600220,12978,0,0,0,0
600220,12979,0,1,0,0
600220,12981,0,0,0,0
600220,12983,0,0,0,0
600220,12984,2,0,0,0
600220,12985,0,0,0,0
600220,12986,0,0,0,0
600220,12988,0,0,0,0
600220,12992,0,0,0,1
600220,13016,1,0,0,0
600220,13032,0,0,0,0
600220,13097,0,3,0,0
600220,13103,1,0,0,0
600220,13117,0,1,0,0
600220,13146,0,2,0,0
600220,13147,0,0,0,1
600230,12958,0,0,0,0
600230,12969,0,0,0,0
600230,12971,0,0,0,0
600230,12972,0,0,0,0
600230,12995,0,0,0,1
600230,13005,0,0,0,1
600230,13056,0,1,0,0
600230,13081,0,0,0,0
600230,13082,0,0,0,0
600230,13104,0,0,0,0
600235,12993,0,0,0,0
600235,12995,0,0,0,0
600235,13139,0,0,0,0
600255,12984,0,0,0,1
600255,12991,0,0,0,0
600255,13146,0,0,1,0
600290,12963,0,0,0,0
600290,13061,0,0,0,1
600325,13006,0,0,0,1
600325,13038,1,0,0,0
600325,13103,1,0,0,0
600338,12993,0,0,0,0
600344,13049,1,0,0,0
600345,13033,0,1,0,0
600345,13034,0,1,0,0
600346,12921,0,0,0,0
600346,12965,0,0,0,0
600346,12966,1,0,0,0
600346,12967,1,0,0,0
600346,12969,1,0,0,0
600346,12990,2,1,0,0
600350,12992,0,0,0,0
600350,12993,0,0,0,0
600365,12930,0,0,0,0
600365,13109,1,0,0,0
600365,13110,0,0,0,0
600436,12921,0,0,0,0
600475,12932,0,0,0,0
600475,13100,0,1,0,0
600475,13130,0,0,0,0
600540,12907,0,0,0,0
600540,13061,0,0,0,0
600540,13062,0,0,0,0
600540,13063,0,0,0,0
600540,13065,0,0,0,0
600560,12932,0,0,0,0
605220,12978,1,0,0,0
605600,12957,2,0,0,0
605600,12958,1,1,0,0
605600,12960,1,0,0,0
605600,12962,0,1,0,0
605600,13019,0,1,0,0
605600,13024,2,1,0,0
605600,13044,0,0,0,0
605600,13065,1,0,0,0
605600,13072,0,0,0,0
605600,13117,0,1,0,0
615002,12855,0,0,0,0
615002,12871,1,0,0,0
615002,12921,1,0,0,1
615002,12922,1,0,0,1
615002,12928,0,0,0,1
615002,13080,0,0,0,0
615002,13104,0,2,0,0
615002,13125,0,0,0,0
615020,12912,0,0,0,1
615020,12972,0,0,1,0
615020,12976,1,2,0,0
615020,13053,0,0,0,0
615040,12933,0,0,0,0
615100,13020,0,0,0,1
615200,12963,1,0,0,0
615200,12989,1,0,0,0
615200,13060,1,0,0,0
615200,13074,6,0,0,0
615200,13091,0,0,0,3
615200,13092,0,0,0,1
615200,13094,0,0,0,1
615200,13104,1,0,0,0
615211,12846,0,0,0,0
615211,12881,1,0,0,0
615211,13067,0,0,0,1
615211,13096,1,0,0,0
615211,13097,1,0,0,0
615211,13116,0,0,0,1
615220,12796,0,1,0,0
615220,12809,1,0,0,0
615220,12811,1,0,0,0
615220,12818,0,5,0,0
615220,12819,0,2,0,0
615220,12820,0,2,0,0
615220,12832,1,0,0,0
615220,12858,0,0,0,1
615220,12908,0,0,0,0
615220,12912,0,0,0,1
615220,12942,0,0,0,1
615220,12946,0,0,0,1
615220,12955,0,1,0,0
615220,12969,0,0,0,0
615220,12978,0,0,0,1
615220,12990,0,1,0,0
615220,12992,0,1,0,0
615220,12996,0,0,0,0
615220,13011,0,0,0,0
615220,13014,1,0,0,0
615220,13015,0,0,0,0
615220,13017,0,0,0,0
615220,13018,0,1,0,1
615220,13029,1,0,0,0
615220,13030,1,0,0,4
615220,13031,1,0,0,1
615220,13032,0,1,0,0
615220,13035,0,0,0,1
615220,13036,1,1,0,0
615220,13040,1,0,0,0
615220,13041,0,1,0,1
615220,13042,1,1,0,0
615220,13045,0,3,0,1
615220,13047,0,1,0,0
615220,13048,0,0,0,0
615220,13049,1,0,0,0
615220,13051,0,0,1,0
615220,13053,2,0,1,0
615220,13055,0,0,0,1
615220,13056,0,1,0,1
615220,13057,0,2,0,1
615220,13058,0,0,0,1
615220,13062,2,0,0,1
615220,13063,0,2,0,1
615220,13064,0,0,0,1
615220,13065,1,0,0,0
615220,13066,2,0,0,0
615220,13067,0,0,0,0
615220,13068,1,0,0,0
615220,13069,0,0,0,1
615220,13073,1,0,0,0
615220,13074,0,10,1,1
615220,13075,1,4,0,1
615220,13077,0,2,0,0
615220,13078,5,12,0,0
615220,13079,2,5,0,0
615220,13080,0,5,0,0
615220,13081,0,1,0,0
615220,13085,0,0,0,1
615220,13086,0,0,0,0
615220,13087,0,1,0,0
615220,13089,0,1,0,1
615220,13090,1,0,0,0
615220,13091,0,1,0,2
615220,13092,1,0,0,1
615220,13093,0,1,0,0
615220,13094,0,0,0,2
615220,13095,0,0,0,1
615220,13096,0,0,0,0
615220,13097,0,2,0,0
615220,13100,0,1,0,0
615220,13101,0,1,0,0
615220,13102,1,0,0,0
615220,13104,2,0,1,0
615220,13105,1,0,0,0
615220,13107,0,4,0,0
615220,13109,1,0,0,0
615220,13120,0,0,0,0
615220,13124,0,0,0,1
615220,13125,0,0,0,1
615220,13137,0,1,0,0
615220,13138,1,0,0,0
615220,13139,0,0,0,0
615220,13144,1,0,0,0
615221,12818,1,0,0,0
615221,13103,1,0,0,0
615230,12843,0,0,0,0
615230,13104,1,0,0,0
615235,13107,0,1,0,0
615255,12967,0,0,0,0
615255,13062,0,0,0,1
615255,13074,0,0,0,1
615255,13101,1,0,0,2
615255,13107,0,0,0,0
615325,12801,0,1,0,0
615325,12817,0,1,0,0
615325,12940,0,0,0,1
615325,12992,0,0,0,0
615325,13028,2,0,0,0
615338,12992,0,0,0,0
615346,13074,0,1,0,0
615350,12992,0,0,0,0
615365,12974,1,0,0,0
615365,12976,0,0,0,0
615367,13117,0,1,0,2
615380,13016,0,0,0,2
615380,13017,0,0,0,4
615380,13018,0,0,0,1
615380,13019,2,0,0,0
615380,13024,0,1,0,0
615380,13034,0,0,0,1
615402,13107,1,0,0,0
615432,12937,0,0,0,0
615432,12939,0,0,0,0
615432,12997,0,0,0,0
615432,13018,0,0,0,0
615432,13031,0,0,0,0
615434,13028,0,0,0,0
615435,12955,0,0,0,0
615435,12988,0,0,0,0
615435,12996,0,0,0,0
615435,13050,0,0,0,0
615435,13052,0,0,0,0
615435,13053,0,0,0,0
615435,13054,0,0,0,0
615435,13104,0,0,0,0
615436,12918,0,0,0,0
615436,12996,1,0,0,0
615436,12997,0,0,0,0
615436,12998,0,0,0,0
615436,13002,0,0,0,0
615436,13094,0,0,0,0
615436,13134,0,0,0,0
615439,13018,0,0,0,0
615475,12932,0,0,0,0
615475,13018,0,0,0,0
615483,13018,0,0,0,0
615500,13089,0,1,0,0
615500,13103,0,1,0,0
615530,12959,0,0,0,0
615531,13138,1,0,0,0
615540,12983,0,0,2,0
615560,12932,0,0,0,0
615600,12878,0,0,0,0
615600,12932,0,0,0,0
615600,12939,0,0,0,0
615600,12942,0,0,2,0
615600,12967,0,0,0,0
615600,13080,0,0,0,1
615600,13128,0,0,2,0
615600,13132,0,2,1,0
615600,13140,1,0,0,0
615605,12976,0,1,0,0
615605,13138,0,0,0,0
616002,13128,0,0,0,0
616002,13129,0,0,0,0
616002,13130,0,0,0,0
616002,13131,0,0,0,0
616002,13133,0,0,0,0
616002,13135,0,0,0,0
616100,13034,0,1,0,0
616210,13084,0,0,0,0
616220,12804,0,0,0,0
616220,12955,0,1,0,0
616220,12992,0,0,0,0
616220,12996,0,0,0,2
616220,13011,1,0,0,0
616220,13026,0,0,0,0
616220,13031,0,0,0,0
616220,13053,0,0,0,0
616220,13061,0,0,0,0
616220,13062,1,0,0,0
616220,13063,0,0,0,0
616220,13065,0,0,0,0
616220,13066,0,0,0,0
616220,13068,0,0,0,0
616220,13072,0,0,0,0
616220,13074,0,0,0,0
616220,13084,0,0,0,0
616220,13089,0,1,0,0
616220,13128,0,2,0,0
616220,13135,0,0,0,1
616220,13140,0,0,0,1
616230,12804,0,0,0,0
616230,12922,2,0,0,0
616230,12981,0,0,0,0
616230,12989,0,0,0,0
616230,13081,0,0,0,0
616230,13082,0,0,0,0
616230,13083,0,0,0,0
616235,12804,0,0,0,0
616290,12942,0,0,0,0
616325,12804,0,0,0,0
616325,12982,0,0,0,1
616325,12992,0,0,0,0
616338,12992,0,0,0,0
616344,13088,1,0,0,0
616346,13065,0,0,0,0
616346,13066,0,0,0,0
616346,13067,0,0,0,0
616346,13068,0,0,0,0
616346,13070,0,0,0,0
616350,12992,0,0,0,0
616355,12981,0,0,0,0
616355,12982,0,0,0,0
616360,13067,0,0,0,0
616360,13072,0,0,0,0
616360,13073,0,0,0,0
616360,13074,0,0,0,0
616432,13026,0,0,0,0
616434,12844,0,0,0,0
616436,12844,0,0,0,0
616436,13108,0,0,0,0
616475,12932,0,0,0,0
616481,12937,0,0,0,0
616481,12939,0,0,0,0
616516,13047,1,0,0,0
616520,12933,0,0,0,0
616560,12932,0,0,0,0
616560,12963,0,0,0,0
616560,12966,0,0,0,0
616560,12971,0,0,0,0
616600,12804,1,0,0,0
616600,12932,0,0,0,0
616615,12825,0,0,0,0
616615,12912,0,0,0,1
616615,12932,0,0,0,0
616615,12983,0,0,0,0
616615,12992,0,0,0,0
616615,13104,0,0,0,0
620002,12866,0,1,0,0
620002,12872,0,0,0,1
620002,12902,1,1,0,0
620002,12907,1,0,0,0
620002,12924,1,0,0,0
620002,12985,1,0,0,0
620002,12995,0,0,0,1
620002,13009,0,0,0,0
620002,13013,2,0,0,0
620002,13037,0,1,0,0
620002,13038,0,1,0,0
620002,13053,0,1,0,0
620002,13059,0,1,0,0
620002,13060,0,1,0,0
620002,13061,0,1,0,0
620002,13078,0,1,0,0
620002,13081,1,1,0,0
620002,13093,1,0,0,0
620002,13094,1,0,0,0
620002,13095,0,1,0,0
620002,13109,0,1,0,0
620002,13131,1,0,0,0
620002,13135,1,0,0,0
620002,13148,0,0,0,1
620070,12948,1,0,0,0
620070,13044,0,0,0,0
620070,13086,0,0,1,0
620100,13074,2,0,0,0
620160,12990,0,0,0,0
620200,12872,0,1,0,1
620200,12873,0,1,0,0
620200,12935,0,0,0,1
620200,12942,0,0,0,1
620200,12965,0,1,0,0
620200,12971,1,0,0,0
620200,12995,0,0,0,1
620200,12998,1,0,0,0
620200,12999,1,0,0,0
620200,13052,1,0,0,0
620200,13059,0,1,0,0
620200,13093,0,0,0,1
620200,13095,0,1,0,0
620200,13107,1,0,0,0
620200,13109,0,1,0,0
620200,13114,0,0,0,1
620200,13128,0,5,0,0
620210,13052,1,0,0,0
620220,12836,0,1,0,0
620220,13059,0,1,0,0
620220,13066,1,0,0,0
620325,12987,0,0,0,0
620325,13050,1,0,0,0
620325,13128,0,0,0,0
620325,13148,0,0,0,1
620338,12964,1,0,0,0
620338,13083,0,0,0,3
620338,13087,1,0,0,2
620338,13088,1,0,0,0
620338,13089,1,0,0,1
620338,13145,2,0,0,0
620338,13147,0,0,0,0
620338,13148,1,1,0,0
620345,12965,0,0,0,0
620345,12988,1,0,0,0
620345,13110,1,0,0,0
620346,12988,1,0,0,1
620355,12969,0,0,0,0
620355,12971,0,0,0,0
620365,12788,0,0,0,0
620365,12976,1,0,0,0
620369,13059,0,1,0,0
620369,13061,0,0,0,0
620420,12990,0,0,0,0
620420,12991,0,0,0,0
620432,12940,0,0,0,0
620432,13018,0,0,0,0
620435,13112,0,0,0,0
620435,13116,1,0,0,0
620435,13117,1,1,0,0
620436,13016,0,0,0,0
620436,13017,0,0,0,0
620436,13018,0,0,0,0
620436,13019,0,0,0,0
620436,13020,0,0,0,0
620436,13024,0,0,0,0
620436,13079,0,0,0,0
620436,13083,0,0,0,0
620439,13018,0,0,0,0
620452,13110,0,0,0,0
620461,13133,0,0,0,0
620475,13128,0,0,0,0
620482,13068,0,0,0,0
620483,12973,2,0,0,0
620483,13018,0,0,0,0
620483,13027,0,0,0,0
620483,13032,0,0,0,0
620483,13033,0,0,0,0
620483,13038,0,0,0,0
620483,13077,0,0,0,0
620483,13112,0,0,0,2
620490,13129,0,0,0,0
620490,13130,0,0,0,0
620490,13132,0,0,0,0
620500,13093,0,0,0,0
620500,13097,0,0,0,0
620520,12954,0,0,0,1
620520,12969,0,1,1,1
620520,12982,0,1,0,0
620520,12983,0,1,0,0
620520,13050,0,0,0,0
620520,13074,3,0,0,0
620520,13077,0,0,0,0
620530,13116,1,0,0,0
620600,12944,0,0,0,0
620615,12798,0,0,0,1
620615,12822,0,1,0,0
620615,12974,0,0,0,0
620615,12976,1,0,0,0
620615,13018,0,0,0,0
620615,13027,2,0,0,0
620615,13104,0,0,0,0
620615,13109,0,0,0,0
620615,13112,0,0,0,0
620616,13083,0,0,0,0
625002,12928,1,0,0,0
625002,12962,0,1,0,0
625002,12978,0,0,0,0
625002,12984,1,0,0,0
625002,12985,0,0,0,0
625002,12986,0,0,0,0
625002,12987,0,1,0,0
625002,12989,2,0,0,0
625002,12990,0,1,0,0
625002,13005,1,0,0,0
625002,13010,1,0,0,0
625002,13018,2,0,0,0
625002,13035,0,3,0,0
625002,13050,1,0,0,0
625002,13052,1,0,0,0
625002,13058,0,3,0,0
625002,13060,1,0,0,0
625002,13078,0,1,0,0
625002,13084,1,1,0,0
625002,13110,0,2,0,0
625002,13136,1,0,0,0
625040,12987,0,0,0,0
625200,12940,0,0,0,0
625200,12993,0,1,0,0
625200,13000,0,0,0,0
625200,13024,0,1,0,0
625200,13044,0,1,0,0
625210,13110,0,0,0,0
625220,12964,1,0,0,0
625255,13039,0,0,0,1
625255,13040,0,0,0,1
625255,13041,0,0,1,0
625255,13074,0,1,0,0
625325,12934,0,0,0,1
625325,12937,1,0,0,0
625325,12944,0,0,0,1
625325,12973,1,0,0,0
625325,12982,0,2,2,0
625325,12983,0,0,2,0
625325,12984,0,0,2,1
625325,12988,0,0,1,0
625344,12934,2,0,0,0
625345,12988,0,0,0,1
625346,12988,0,0,0,0
625352,13107,0,0,0,1
625365,13119,0,0,0,0
625435,13065,0,0,1,0
625452,13132,0,0,0,0
625475,13131,1,0,0,0
625482,12962,0,0,0,0
625490,13011,0,1,0,0
625490,13111,0,0,0,0
625500,12908,0,2,0,0
625500,12928,0,0,0,0
625500,12939,1,2,0,0
625500,12940,0,1,0,0
625500,12941,0,2,0,0
625500,12943,0,4,0,0
625500,12944,1,5,0,0
625500,12945,0,0,0,0
625500,12946,0,0,0,0
625500,12947,0,0,0,0
625500,12948,0,1,0,0
625500,12955,0,0,0,0
625500,12985,0,0,0,0
625500,12989,0,0,0,0
625500,13005,0,1,0,0
625500,13011,0,1,0,0
625500,13013,0,0,1,0
625500,13017,0,0,1,0
625500,13028,0,2,0,0
625500,13041,0,1,0,0
625500,13086,2,4,0,3
625500,13087,2,0,0,0
625500,13088,1,0,0,0
625500,13089,4,0,0,2
625500,13090,2,1,0,3
625500,13091,1,0,0,1
625500,13092,2,2,0,2
625500,13094,2,0,0,2
625500,13095,0,2,0,2
625500,13096,0,0,0,1
625500,13099,0,2,0,0
625500,13106,1,0,0,0
625500,13108,1,1,0,0
625500,13109,0,1,0,0
625500,13112,2,0,0,0
625500,13115,0,1,0,1
625500,13117,0,0,0,1
625500,13122,2,3,0,1
625500,13123,1,1,0,1
625500,13128,0,0,0,1
625500,13129,0,0,0,0
625500,13133,0,2,0,1
625500,13138,0,1,0,0
625501,12926,0,0,0,0
625501,12930,2,0,0,0
625501,12937,0,0,0,0
625501,12959,0,0,0,0
625501,12983,0,0,0,0
625501,12992,0,0,0,0
625501,12993,0,0,0,0
625501,12994,1,0,0,2
625501,12998,1,0,0,0
625501,12999,0,0,0,0
625501,13033,1,0,1,0
625501,13036,0,0,0,0
625501,13037,0,0,0,0
625501,13043,0,0,1,1
625501,13046,0,0,1,0
625501,13048,0,0,0,2
625501,13068,0,0,0,1
625501,13070,0,0,0,0
625501,13079,0,0,0,1
625501,13080,0,0,0,1
625501,13086,0,1,0,0
625501,13089,1,0,0,0
625501,13108,1,0,0,0
625501,13111,0,0,0,0
625501,13139,2,0,0,0
625510,13092,0,0,0,1
625510,13095,0,2,0,8
625510,13097,0,1,1,0
625510,13098,0,1,0,0
625510,13099,0,1,0,0
625510,13103,0,0,0,4
625520,13098,0,0,0,0
625530,12918,0,0,1,0
625530,12960,1,0,0,0
625530,12963,2,0,0,0
625530,12966,0,0,0,2
625530,12967,1,0,0,0
625530,12969,1,0,0,0
625530,12982,1,0,0,0
625530,12995,0,0,0,0
625530,13004,0,0,0,1
625530,13027,0,2,0,0
625530,13028,2,5,0,0
625530,13029,1,3,0,1
625530,13030,1,4,0,0
625530,13031,1,0,0,2
625530,13032,0,2,0,0
625530,13033,0,1,0,1
625530,13037,1,4,0,0
625530,13038,1,0,0,0
625530,13040,0,1,0,0
625530,13041,0,4,0,0
625530,13062,1,0,0,0
625530,13067,1,0,0,0
625530,13068,1,0,0,0
625530,13103,0,1,0,0
625530,13124,0,1,0,0
625530,13127,0,1,0,1
625530,13133,0,1,0,1
625530,13134,0,1,0,0
625530,13135,0,0,0,1
625530,13136,0,1,0,0
625530,13139,0,1,0,0
625530,13146,1,1,0,0
625530,13147,1,0,0,0
625531,12949,1,0,0,0
625531,12953,0,1,0,0
625531,12955,0,2,0,0
625531,12956,1,2,0,1
625531,12959,0,0,0,0
625531,12960,1,0,0,0
625531,12962,2,0,0,0
625531,13029,0,1,0,0
625531,13030,0,1,0,0
625531,13040,0,1,0,0
625531,13067,1,0,0,0
625531,13136,0,1,0,0
625541,12963,0,0,0,0
625541,12965,0,0,0,0
625553,12929,0,0,0,0
625553,12939,0,0,0,0
625553,12940,0,1,0,0
625553,12943,0,0,0,0
625553,12944,0,0,0,0
625553,12960,1,0,0,0
625553,12999,0,0,0,0
625553,13089,1,0,0,0
625560,13089,1,0,0,0
625600,12999,2,0,0,0
625615,12930,0,0,1,0
625615,13106,0,0,0,0
625620,13026,0,0,0,0
625620,13028,0,0,0,0
625620,13030,1,0,0,0
625620,13033,0,0,0,1
625620,13035,0,0,0,1
625620,13037,0,0,0,0
625620,13039,0,1,0,0
625620,13054,0,1,0,0
625620,13080,0,0,0,0
625620,13081,0,1,0,1
625620,13089,1,0,0,0
625620,13094,1,0,0,0
625620,13102,0,0,0,0
625620,13130,0,1,0,0
625620,13145,0,1,0,0
625620,13147,0,0,0,0
630002,12797,0,1,0,0
630002,12802,1,1,0,0
630002,12803,0,2,0,0
630002,12804,0,1,0,0
630002,12810,1,0,0,0
630002,12817,0,1,0,0
630002,12825,1,0,0,0
630002,12826,1,0,0,0
630002,12829,0,1,0,0
630002,12833,2,0,0,0
630002,12836,1,0,0,0
630002,12843,1,1,0,1
630002,12844,1,0,0,0
630002,12845,0,1,0,0
630002,12848,0,1,0,0
630002,12850,1,0,0,0
630002,12851,1,0,0,0
630002,12854,0,1,0,0
630002,12856,0,1,0,0
630002,12857,1,2,0,0
630002,12858,1,0,0,0
630002,12866,2,0,0,0
630002,12875,1,1,0,0
630002,12890,1,0,0,0
630002,12891,0,0,1,0
630002,12893,0,4,0,0
630002,12894,0,2,0,0
630002,12903,2,2,0,0
630002,12904,2,4,0,0
630002,12905,1,5,0,0
630002,12906,0,5,0,0
630002,12907,5,7,0,0
630002,12911,0,7,0,0
630002,12912,2,3,0,4
630002,12913,0,3,0,0
630002,12914,1,0,0,0
630002,12917,2,0,0,0
630002,12918,0,0,0,1
630002,12919,0,2,0,0
630002,12920,0,0,0,0
630002,12922,1,0,0,0
630002,12926,0,1,0,0
630002,12931,1,0,0,0
630002,12935,1,0,0,0
630002,12938,0,2,0,0
630002,12941,0,1,0,0
630002,12943,1,0,0,0
630002,12944,0,1,0,0
630002,12946,1,3,0,0
630002,12950,0,1,0,0
630002,12951,1,1,0,0
630002,12952,1,0,0,0
630002,12953,1,2,0,0
630002,12957,1,0,0,0
630002,12960,0,1,0,0
630002,12964,2,0,0,0
630002,12967,1,0,0,0
630002,12988,0,1,0,0
630002,12989,0,1,0,0
630002,12991,1,0,0,0
630002,12992,1,0,0,0
630002,12993,0,1,1,0
630002,12995,0,1,0,0
630002,12999,0,1,0,0
630002,13002,0,1,0,0
630002,13003,0,1,0,0
630002,13009,0,1,0,0
630002,13010,0,2,0,0
630002,13018,0,1,0,0
630002,13022,0,1,0,0
630002,13024,1,0,0,0
630002,13025,1,0,0,0
630002,13027,0,1,0,0
630002,13044,1,0,0,0
630002,13046,1,0,0,0
630002,13047,1,0,0,0
630002,13048,1,1,0,0
630002,13051,2,0,0,0
630002,13052,2,10,0,0
630002,13055,1,0,0,0
630002,13061,0,0,0,0
630002,13065,0,1,0,0
630002,13067,3,0,0,0
630002,13069,0,1,0,0
630002,13070,1,0,0,0
630002,13074,1,0,0,0
630002,13075,0,1,0,0
630002,13076,0,1,0,0
630002,13078,0,2,0,0
630002,13080,1,0,0,0
630002,13081,1,0,0,0
630002,13086,0,2,0,0
630002,13089,0,0,0,1
630002,13091,0,2,0,1
630002,13093,0,1,0,0
630002,13094,0,1,0,0
630002,13104,1,1,0,0
630002,13106,0,0,0,0
630002,13111,0,1,0,0
630002,13112,0,2,0,0
630002,13116,1,0,0,0
630002,13122,1,0,0,0
630002,13124,1,1,0,0
630002,13129,0,1,0,0
630002,13134,0,1,0,0
630002,13138,1,0,0,0
630002,13141,0,2,0,0
630002,13145,0,2,0,0
630002,13148,0,2,0,0
630020,13121,0,0,0,0
630020,13126,1,0,0,0
630040,12949,0,0,0,0
630040,13062,0,0,0,0
630040,13093,0,0,0,0
630040,13095,0,0,0,0
630070,13093,0,0,0,0
630130,13112,1,0,0,0
630160,13056,0,0,0,0
630160,13078,0,2,0,2
630160,13079,2,2,0,1
630160,13082,1,0,0,1
630160,13083,1,1,0,1
630160,13087,0,0,0,1
630160,13088,0,0,0,0
630160,13090,2,0,0,0
630165,13093,0,0,0,0
630200,12800,0,1,0,0
630200,12876,1,0,0,0
630200,12883,0,0,0,1
630200,12904,1,0,0,0
630200,12905,0,1,0,0
630200,12907,2,0,0,0
630200,12911,1,0,0,0
630200,12912,0,0,0,0
630200,12913,0,0,0,0
630200,12917,1,0,0,0
630200,12923,1,0,0,0
630200,12928,1,0,0,0
630200,12929,1,0,0,0
630200,12939,1,0,0,0
630200,12942,0,1,0,0
630200,12950,1,1,0,0
630200,12954,0,1,0,1
630200,12957,0,1,0,0
630200,12987,0,1,0,0
630200,12993,0,1,0,0
630200,13032,0,0,0,0
630200,13034,0,0,0,0
630200,13036,2,1,0,0
630200,13037,1,0,0,0
630200,13045,0,1,0,0
630200,13053,0,1,0,0
630200,13054,0,2,0,0
630200,13075,0,1,0,0
630200,13095,0,2,0,0
630200,13115,0,0,0,1
630200,13148,0,1,0,0
630205,13066,0,0,0,0
630210,12854,1,0,0,0
630210,13089,0,0,1,0
630210,13092,1,0,0,1
630220,12836,0,1,0,0
630220,12837,0,0,0,1
630220,12942,1,0,0,0
630220,12946,1,0,0,0
630220,12950,0,0,0,3
630220,12977,0,0,0,0
630220,12998,0,1,0,0
630220,12999,0,1,0,0
630220,13015,1,0,0,0
630220,13021,0,1,0,1
630220,13047,1,1,0,0
630220,13050,2,1,0,0
630235,13121,0,0,0,0
630255,12845,0,0,0,1
630255,12928,1,0,0,0
630255,12946,1,1,0,0
630255,12947,0,1,1,1
